Bandera Gray		Buffalo Berea		Gray Berea		
PV	Rate_Pulses, 1/s	PV	Rate_Pulses, 1/s	PV	Rate_Pulses, 1/s	
1057.639567	1.56E+04			1.40E+03	1.93E+04	
1057.923556	1.56E+04			1.40E+03	1.92E+04	
1058.207565	1.57E+04			1.40E+03	1.90E+04	
1058.49157	1.56E+04			1.40E+03	1.88E+04	
1058.775578	1.55E+04			1.40E+03	1.88E+04	
1059.059594	1.55E+04			1.40E+03	1.86E+04	
1059.343599	1.55E+04			1.40E+03	1.87E+04	
1059.627614	1.55E+04			1.40E+03	1.87E+04	
1059.911634	1.53E+04			1.40E+03	1.86E+04	
1060.195652	1.53E+04			1.40E+03	1.85E+04	
1060.479673	1.52E+04			1.40E+03	1.85E+04	
1060.763689	1.51E+04			1.40E+03	1.84E+04	
1061.047738	1.50E+04			1.40E+03	1.83E+04	
1061.331778	1.50E+04			1.40E+03	1.82E+04	
1061.615795	1.49E+04			1.40E+03	1.81E+04	
1061.899842	1.48E+04			1.40E+03	1.80E+04	
1062.183893	1.48E+04			1.40E+03	1.81E+04	
1062.467924	1.48E+04			1.40E+03	1.80E+04	
1062.751965	1.47E+04			1.40E+03	1.80E+04	
1063.036014	1.47E+04			1.40E+03	1.80E+04	
1063.32007	1.47E+04			1.40E+03	1.79E+04	
1063.604132	1.47E+04			1.41E+03	1.79E+04	
1063.888172	1.47E+04			1.41E+03	1.79E+04	
1064.172235	1.47E+04			1.41E+03	1.80E+04	
1064.456287	1.46E+04			1.41E+03	1.82E+04	
1064.740353	1.45E+04			1.41E+03	1.82E+04	
1065.024414	1.45E+04			1.41E+03	1.83E+04	
1065.308458	1.45E+04			1.41E+03	1.83E+04	
1065.592513	1.45E+04			1.41E+03	1.83E+04	
1065.876556	1.46E+04			1.41E+03	1.85E+04	
1066.160619	1.47E+04			1.41E+03	1.85E+04	
1066.444679	1.48E+04			1.41E+03	1.85E+04	
1066.728743	1.47E+04			1.41E+03	1.86E+04	
1067.012811	1.48E+04			1.41E+03	1.85E+04	
1067.29687	1.48E+04			1.41E+03	1.85E+04	
1067.580927	1.49E+04			1.41E+03	1.85E+04	
1067.865002	1.49E+04			1.41E+03	1.84E+04	
1068.149067	1.48E+04			1.41E+03	1.85E+04	
1068.433111	1.47E+04			1.41E+03	1.85E+04	
1068.71716	1.48E+04			1.41E+03	1.85E+04	
1069.001192	1.48E+04			1.41E+03	1.84E+04	
1069.285219	1.48E+04			1.41E+03	1.85E+04	
1069.569235	1.47E+04			1.41E+03	1.85E+04	
1069.85324	1.47E+04			1.41E+03	1.85E+04	
1070.137248	1.47E+04			1.41E+03	1.84E+04	
1070.421224	1.47E+04			1.41E+03	1.85E+04	
1070.705189	1.47E+04			1.41E+03	1.85E+04	
1070.989167	1.48E+04			1.41E+03	1.85E+04	
1071.273121	1.48E+04			1.42E+03	1.87E+04	
1071.557075	1.49E+04			1.42E+03	1.87E+04	
1071.841013	1.49E+04			1.42E+03	1.88E+04	
1072.124958	1.49E+04			1.42E+03	1.89E+04	
1072.4089	1.49E+04			1.42E+03	1.88E+04	
1072.692825	1.49E+04			1.42E+03	1.88E+04	
1072.97675	1.50E+04			1.42E+03	1.88E+04	
1073.260678	1.51E+04			1.42E+03	1.88E+04	
1073.544599	1.51E+04			1.42E+03	1.88E+04	
1073.828517	1.52E+04			1.42E+03	1.89E+04	
1074.112448	1.52E+04			1.42E+03	1.90E+04	
1074.396378	1.51E+04			1.42E+03	1.90E+04	
1074.680312	1.53E+04			1.42E+03	1.89E+04	
1074.96426	1.54E+04			1.42E+03	1.90E+04	
1075.248211	1.54E+04			1.42E+03	1.88E+04	
1075.532161	1.55E+04			1.42E+03	1.88E+04	
1075.816125	1.56E+04			1.42E+03	1.89E+04	
1076.100096	1.57E+04			1.42E+03	1.89E+04	
1076.384067	1.57E+04			1.42E+03	1.89E+04	
1076.668032	1.58E+04			1.42E+03	1.89E+04	
1076.952004	1.59E+04			1.42E+03	1.89E+04	
1077.235985	1.58E+04			1.42E+03	1.89E+04	
1077.519973	1.58E+04			1.42E+03	1.91E+04	
1077.803961	1.58E+04			1.42E+03	1.91E+04	
1078.087952	1.59E+04			1.42E+03	1.91E+04	
1078.37195	1.58E+04			1.42E+03	1.92E+04	
1078.655951	1.58E+04			1.42E+03	1.93E+04	
1078.939959	1.57E+04			1.43E+03	1.93E+04	
1079.22398	1.58E+04			1.43E+03	1.92E+04	
1079.508002	1.57E+04			1.43E+03	1.93E+04	
1079.792038	1.58E+04			1.43E+03	1.94E+04	
1080.076064	1.58E+04			1.43E+03	1.93E+04	
1080.360087	1.57E+04			1.43E+03	1.93E+04	
1080.644131	1.57E+04			1.43E+03	1.92E+04	
1080.928171	1.56E+04			1.43E+03	1.91E+04	
1081.212226	1.55E+04			1.43E+03	1.90E+04	
1081.496289	1.54E+04			1.43E+03	1.89E+04	
1081.780354	1.53E+04			1.43E+03	1.90E+04	
1082.064421	1.52E+04			1.43E+03	1.90E+04	
1082.348496	1.52E+04			1.43E+03	1.90E+04	
1082.632575	1.51E+04			1.43E+03	1.90E+04	
1082.916654	1.51E+04			1.43E+03	1.90E+04	
1083.200737	1.51E+04			1.43E+03	1.91E+04	
1083.484841	1.51E+04			1.43E+03	1.92E+04	
1083.768946	1.50E+04			1.43E+03	1.92E+04	
1084.053058	1.50E+04			1.43E+03	1.92E+04	
1084.337158	1.50E+04			1.43E+03	1.93E+04	
1084.621265	1.50E+04			1.43E+03	1.93E+04	
1084.905375	1.51E+04			1.43E+03	1.93E+04	
1085.189487	1.51E+04			1.43E+03	1.94E+04	
1085.473612	1.50E+04			1.43E+03	1.94E+04	
1085.757752	1.51E+04			1.43E+03	1.95E+04	
1086.041891	1.51E+04			1.43E+03	1.94E+04	
1086.326025	1.51E+04			1.43E+03	1.94E+04	
1086.610168	1.51E+04			1.43E+03	1.94E+04	
1086.894324	1.52E+04			1.44E+03	1.95E+04	
1087.17849	1.52E+04			1.44E+03	1.95E+04	
1087.462639	1.53E+04			1.44E+03	1.96E+04	
1087.746801	1.54E+04			1.44E+03	1.96E+04	
1088.030985	1.55E+04			1.44E+03	1.97E+04	
1088.315148	1.55E+04			1.44E+03	1.96E+04	
1088.599317	1.55E+04			1.44E+03	1.96E+04	
1088.883499	1.57E+04			1.44E+03	1.96E+04	
1089.167698	1.56E+04			1.44E+03	1.96E+04	
1089.45188	1.56E+04			1.44E+03	1.95E+04	
1089.736065	1.56E+04			1.44E+03	1.97E+04	
1090.020264	1.56E+04			1.44E+03	1.97E+04	
1090.304466	1.55E+04			1.44E+03	1.96E+04	
1090.588672	1.55E+04			1.44E+03	1.96E+04	
1090.872887	1.55E+04			1.44E+03	1.96E+04	
1091.157098	1.55E+04			1.44E+03	1.96E+04	
1091.44132	1.54E+04			1.44E+03	1.95E+04	
1091.725533	1.54E+04			1.44E+03	1.95E+04	
1092.009756	1.54E+04			1.44E+03	1.94E+04	
1092.293989	1.53E+04			1.44E+03	1.93E+04	
1092.578227	1.52E+04			1.44E+03	1.93E+04	
1092.862467	1.52E+04			1.44E+03	1.93E+04	
1093.146701	1.51E+04			1.44E+03	1.92E+04	
1093.430931	1.51E+04			1.44E+03	1.91E+04	
1093.715161	1.51E+04			1.44E+03	1.91E+04	
1093.999418	1.51E+04			1.44E+03	1.90E+04	
1094.283663	1.50E+04			1.44E+03	1.90E+04	
1094.567922	1.49E+04			1.45E+03	1.90E+04	
1094.852184	1.48E+04			1.45E+03	1.88E+04	
1095.136444	1.48E+04			1.45E+03	1.88E+04	
1095.420698	1.47E+04			1.45E+03	1.89E+04	
1095.704956	1.47E+04			1.45E+03	1.88E+04	
1095.98923	1.47E+04			1.45E+03	1.90E+04	
1096.273495	1.47E+04			1.45E+03	1.91E+04	
1096.557759	1.47E+04			1.45E+03	1.91E+04	
1096.842035	1.46E+04			1.45E+03	1.92E+04	
1097.126325	1.46E+04			1.45E+03	1.92E+04	
1097.410592	1.45E+04			1.45E+03	1.94E+04	
1097.694866	1.45E+04			1.45E+03	1.95E+04	
1097.979148	1.44E+04			1.45E+03	1.96E+04	
1098.26343	1.44E+04			1.45E+03	1.97E+04	
1098.54772	1.44E+04			1.45E+03	1.98E+04	
1098.832006	1.43E+04			1.45E+03	1.99E+04	
1099.116279	1.42E+04			1.45E+03	2.00E+04	
1099.400578	1.42E+04			1.45E+03	2.01E+04	
1099.68487	1.42E+04			1.45E+03	2.02E+04	
1099.969172	1.41E+04			1.45E+03	2.05E+04	
1100.253459	1.41E+04			1.45E+03	2.06E+04	
1100.537769	1.41E+04			1.45E+03	2.08E+04	
1100.822076	1.41E+04			1.45E+03	2.10E+04	
1101.106377	1.41E+04			1.45E+03	2.12E+04	
1101.390683	1.41E+04			1.45E+03	2.14E+04	
1101.67498	1.42E+04			1.45E+03	2.16E+04	
1101.959301	1.42E+04			1.45E+03	2.19E+04	
1102.243599	1.42E+04			1.46E+03	2.21E+04	
1102.527911	1.41E+04			1.46E+03	2.23E+04	
1102.812227	1.41E+04			1.46E+03	2.25E+04	
1103.09655	1.42E+04			1.46E+03	2.26E+04	
1103.380866	1.41E+04			1.46E+03	2.25E+04	
1103.665198	1.42E+04			1.46E+03	2.25E+04	
1103.94953	1.42E+04			1.46E+03	2.26E+04	
1104.233861	1.44E+04			1.46E+03	2.26E+04	
1104.518196	1.44E+04			1.46E+03	2.27E+04	
1104.802516	1.44E+04			1.46E+03	2.28E+04	
1105.086873	1.45E+04			1.46E+03	2.28E+04	
1105.371229	1.45E+04			1.46E+03	2.29E+04	
1105.655577	1.45E+04			1.46E+03	2.30E+04	
1105.939938	1.45E+04			1.46E+03	2.31E+04	
1106.224294	1.46E+04			1.46E+03	2.32E+04	
1106.508654	1.47E+04			1.46E+03	2.34E+04	
1106.793008	1.47E+04			1.46E+03	2.34E+04	
1107.077364	1.49E+04			1.46E+03	2.34E+04	
1107.361738	1.50E+04			1.46E+03	2.34E+04	
1107.64612	1.50E+04			1.46E+03	2.35E+04	
1107.930496	1.51E+04			1.46E+03	2.36E+04	
1108.214864	1.50E+04			1.46E+03	2.38E+04	
1108.499249	1.50E+04			1.46E+03	2.38E+04	
1108.783636	1.51E+04			1.46E+03	2.39E+04	
1109.06802	1.51E+04			1.46E+03	2.40E+04	
1109.352396	1.51E+04			1.46E+03	2.42E+04	
1109.636794	1.52E+04			1.46E+03	2.42E+04	
1109.921188	1.53E+04			1.47E+03	2.43E+04	
1110.205593	1.55E+04			1.47E+03	2.44E+04	
1110.489993	1.55E+04			1.47E+03	2.44E+04	
1110.774391	1.55E+04			1.47E+03	2.42E+04	
1111.058803	1.55E+04			1.47E+03	2.43E+04	
1111.343213	1.55E+04			1.47E+03	2.42E+04	
1111.627643	1.55E+04			1.47E+03	2.43E+04	
1111.912057	1.56E+04			1.47E+03	2.42E+04	
1112.196479	1.55E+04			1.47E+03	2.41E+04	
1112.480901	1.54E+04			1.47E+03	2.40E+04	
1112.765323	1.54E+04			1.47E+03	2.39E+04	
1113.049758	1.54E+04			1.47E+03	2.39E+04	
1113.334205	1.54E+04			1.47E+03	2.38E+04	
1113.618642	1.55E+04			1.47E+03	2.38E+04	
1113.903079	1.55E+04			1.47E+03	2.36E+04	
1114.187521	1.55E+04			1.47E+03	2.35E+04	
1114.471957	1.56E+04			1.47E+03	2.34E+04	
1114.756428	1.56E+04			1.47E+03	2.33E+04	
1115.040876	1.56E+04			1.47E+03	2.31E+04	
1115.325341	1.56E+04			1.47E+03	2.30E+04	
1115.609805	1.55E+04			1.47E+03	2.29E+04	
1115.894267	1.55E+04			1.47E+03	2.28E+04	
1116.178733	1.54E+04			1.47E+03	2.26E+04	
1116.463211	1.54E+04			1.47E+03	2.24E+04	
1116.747687	1.54E+04			1.47E+03	2.21E+04	
1117.032175	1.54E+04			1.47E+03	2.18E+04	
1117.316669	1.55E+04			1.47E+03	2.15E+04	
1117.601158	1.55E+04			1.48E+03	2.12E+04	
1117.885651	1.55E+04			1.48E+03	2.11E+04	
1118.170154	1.55E+04			1.48E+03	2.10E+04	
1118.454651	1.56E+04			1.48E+03	2.09E+04	
1118.73917	1.55E+04			1.48E+03	2.07E+04	
1119.023686	1.55E+04			1.48E+03	2.05E+04	
1119.308206	1.55E+04			1.48E+03	2.03E+04	
1119.592722	1.55E+04			1.48E+03	2.03E+04	
1119.877259	1.57E+04			1.48E+03	2.02E+04	
1120.161809	1.57E+04			1.48E+03	2.02E+04	
1120.446351	1.58E+04			1.48E+03	1.99E+04	
1120.730909	1.57E+04			1.48E+03	1.98E+04	
1121.015467	1.57E+04			1.48E+03	1.97E+04	
1121.300036	1.56E+04			1.48E+03	1.98E+04	
1121.584614	1.56E+04			1.48E+03	1.98E+04	
1121.869163	1.56E+04			1.48E+03	1.99E+04	
1122.153739	1.57E+04			1.48E+03	2.00E+04	
1122.438319	1.56E+04			1.48E+03	1.98E+04	
1122.722904	1.57E+04			1.48E+03	1.99E+04	
1123.007494	1.57E+04			1.48E+03	1.98E+04	
1123.292111	1.58E+04			1.48E+03	1.98E+04	
1123.576718	1.59E+04			1.48E+03	1.98E+04	
1123.861313	1.60E+04			1.48E+03	1.97E+04	
1124.145931	1.61E+04			1.48E+03	1.98E+04	
1124.430555	1.62E+04			1.48E+03	1.96E+04	
1124.715174	1.61E+04			1.48E+03	1.96E+04	
1124.999796	1.60E+04			1.48E+03	1.96E+04	
1125.284441	1.60E+04			1.48E+03	1.97E+04	
1125.56908	1.61E+04			1.49E+03	1.96E+04	
1125.853728	1.61E+04			1.49E+03	1.96E+04	
1126.13839	1.61E+04			1.49E+03	1.96E+04	
1126.423048	1.61E+04			1.49E+03	1.96E+04	
1126.707711	1.60E+04			1.49E+03	1.96E+04	
1126.992367	1.61E+04			1.49E+03	1.97E+04	
1127.277045	1.61E+04			1.49E+03	1.98E+04	
1127.561725	1.61E+04			1.49E+03	1.97E+04	
1127.846399	1.62E+04			1.49E+03	1.98E+04	
1128.131092	1.62E+04			1.49E+03	1.99E+04	
1128.415794	1.62E+04			1.49E+03	2.00E+04	
1128.700482	1.61E+04			1.49E+03	2.00E+04	
1128.985191	1.60E+04			1.49E+03	2.00E+04	
1129.269887	1.60E+04			1.49E+03	2.00E+04	
1129.554606	1.59E+04			1.49E+03	2.00E+04	
1129.839334	1.58E+04			1.49E+03	2.00E+04	
1130.124051	1.59E+04			1.49E+03	2.00E+04	
1130.408787	1.59E+04			1.49E+03	2.00E+04	
1130.693502	1.59E+04			1.49E+03	1.98E+04	
1130.978237	1.58E+04			1.49E+03	1.98E+04	
1131.262985	1.58E+04			1.49E+03	1.97E+04	
1131.547737	1.58E+04			1.49E+03	1.97E+04	
1131.832484	1.57E+04			1.49E+03	1.97E+04	
1132.117238	1.58E+04			1.49E+03	1.96E+04	
1132.40201	1.58E+04			1.49E+03	1.97E+04	
1132.686777	1.58E+04			1.49E+03	1.98E+04	
1132.971554	1.58E+04			1.49E+03	1.98E+04	
1133.256333	1.57E+04			1.50E+03	1.98E+04	
1133.541105	1.57E+04			1.50E+03	1.98E+04	
1133.825901	1.57E+04			1.50E+03	1.98E+04	
1134.110696	1.57E+04			1.50E+03	1.98E+04	
1134.395503	1.55E+04			1.50E+03	1.98E+04	
1134.680303	1.55E+04			1.50E+03	1.97E+04	
1134.965121	1.55E+04			1.50E+03	1.98E+04	
1135.249953	1.54E+04			1.50E+03	1.98E+04	
1135.534778	1.55E+04			1.50E+03	1.98E+04	
1135.819607	1.57E+04			1.50E+03	1.98E+04	
1136.10444	1.57E+04			1.50E+03	1.98E+04	
1136.389284	1.57E+04			1.50E+03	1.98E+04	
1136.674138	1.57E+04			1.50E+03	1.98E+04	
1136.958988	1.57E+04			1.50E+03	1.98E+04	
1137.243851	1.58E+04			1.50E+03	1.98E+04	
1137.52872	1.59E+04			1.50E+03	1.99E+04	
1137.813585	1.58E+04			1.50E+03	1.98E+04	
1138.098451	1.58E+04			1.50E+03	1.98E+04	
1138.38334	1.57E+04			1.50E+03	1.98E+04	
1138.668239	1.57E+04			1.50E+03	1.97E+04	
1138.953118	1.56E+04			1.50E+03	1.98E+04	
1139.238027	1.55E+04			1.50E+03	1.97E+04	
1139.52293	1.55E+04			1.50E+03	1.98E+04	
1139.807839	1.55E+04			1.50E+03	1.99E+04	
1140.092761	1.54E+04			1.50E+03	2.00E+04	
1140.377694	1.54E+04			1.50E+03	2.01E+04	
1140.66263	1.54E+04			1.50E+03	2.02E+04	
1140.947562	1.53E+04			1.51E+03	2.03E+04	
1141.232501	1.54E+04			1.51E+03	2.04E+04	
1141.517456	1.54E+04			1.51E+03	2.05E+04	
1141.802411	1.53E+04			1.51E+03	2.06E+04	
1142.087369	1.53E+04			1.51E+03	2.06E+04	
1142.372332	1.52E+04			1.51E+03	2.06E+04	
1142.657317	1.51E+04			1.51E+03	2.04E+04	
1142.9423	1.50E+04			1.51E+03	2.03E+04	
1143.227288	1.50E+04			1.51E+03	2.03E+04	
1143.512275	1.51E+04			1.51E+03	2.01E+04	
1143.797269	1.50E+04			1.51E+03	2.01E+04	
1144.082283	1.49E+04			1.51E+03	2.00E+04	
1144.367299	1.48E+04			1.51E+03	1.99E+04	
1144.652294	1.49E+04			1.51E+03	1.98E+04	
1144.937309	1.49E+04			1.51E+03	1.98E+04	
1145.222334	1.49E+04			1.51E+03	2.00E+04	
1145.507367	1.50E+04			1.51E+03	2.00E+04	
1145.792386	1.50E+04			1.51E+03	2.01E+04	
1146.077417	1.51E+04			1.51E+03	2.01E+04	
1146.362458	1.51E+04			1.51E+03	2.02E+04	
1146.647493	1.52E+04			1.51E+03	2.03E+04	
1146.932545	1.51E+04			1.51E+03	2.02E+04	
1147.21759	1.52E+04			1.51E+03	2.01E+04	
1147.502646	1.52E+04			1.51E+03	2.02E+04	
1147.787698	1.53E+04			1.51E+03	2.02E+04	
1148.072762	1.53E+04			1.51E+03	2.02E+04	
1148.357825	1.53E+04			1.51E+03	2.02E+04	
1148.64289	1.54E+04			1.52E+03	2.03E+04	
1148.927957	1.55E+04			1.52E+03	2.05E+04	
1149.213018	1.55E+04			1.52E+03	2.07E+04	
1149.498111	1.57E+04			1.52E+03	2.09E+04	
1149.783183	1.58E+04			1.52E+03	2.11E+04	
1150.068288	1.59E+04			1.52E+03	2.11E+04	
1150.353383	1.58E+04			1.52E+03	2.12E+04	
1150.638481	1.58E+04			1.52E+03	2.14E+04	
1150.923584	1.59E+04			1.52E+03	2.15E+04	
1151.208687	1.59E+04			1.52E+03	2.16E+04	
1151.493792	1.60E+04			1.52E+03	2.17E+04	
1151.778895	1.60E+04			1.52E+03	2.17E+04	
1152.064016	1.60E+04			1.52E+03	2.19E+04	
1152.349137	1.61E+04			1.52E+03	2.22E+04	
1152.634258	1.61E+04			1.52E+03	2.23E+04	
1152.919379	1.61E+04			1.52E+03	2.24E+04	
1153.204508	1.61E+04			1.52E+03	2.26E+04	
1153.489637	1.61E+04			1.52E+03	2.28E+04	
1153.774768	1.62E+04			1.52E+03	2.30E+04	
1154.059906	1.62E+04			1.52E+03	2.32E+04	
1154.345049	1.60E+04			1.52E+03	2.33E+04	
1154.630189	1.61E+04			1.52E+03	2.33E+04	
1154.915328	1.60E+04			1.52E+03	2.34E+04	
1155.200477	1.60E+04			1.52E+03	2.34E+04	
1155.485639	1.61E+04			1.52E+03	2.34E+04	
1155.770804	1.60E+04			1.52E+03	2.34E+04	
1156.055965	1.59E+04			1.52E+03	2.34E+04	
1156.341131	1.58E+04			1.52E+03	2.34E+04	
1156.626303	1.57E+04			1.53E+03	2.33E+04	
1156.911486	1.55E+04			1.53E+03	2.33E+04	
1157.196659	1.55E+04			1.53E+03	2.33E+04	
1157.481846	1.54E+04			1.53E+03	2.32E+04	
1157.767029	1.54E+04			1.53E+03	2.31E+04	
1158.052219	1.52E+04			1.53E+03	2.32E+04	
1158.3374	1.52E+04			1.53E+03	2.32E+04	
1158.622603	1.53E+04			1.53E+03	2.32E+04	
1158.907804	1.54E+04			1.53E+03	2.32E+04	
1159.192997	1.53E+04			1.53E+03	2.33E+04	
1159.478212	1.53E+04			1.53E+03	2.32E+04	
1159.763431	1.52E+04			1.53E+03	2.30E+04	
1160.048646	1.52E+04			1.53E+03	2.29E+04	
1160.333869	1.51E+04			1.53E+03	2.28E+04	
1160.61907	1.51E+04			1.53E+03	2.29E+04	
1160.904313	1.51E+04			1.53E+03	2.29E+04	
1161.189526	1.51E+04			1.53E+03	2.28E+04	
1161.474766	1.52E+04			1.53E+03	2.30E+04	
1161.760005	1.51E+04			1.53E+03	2.30E+04	
1162.045267	1.50E+04			1.53E+03	2.30E+04	
1162.330509	1.50E+04			1.53E+03	2.31E+04	
1162.615757	1.50E+04			1.53E+03	2.31E+04	
1162.901017	1.48E+04			1.53E+03	2.32E+04	
1163.186286	1.48E+04			1.53E+03	2.33E+04	
1163.471544	1.49E+04			1.53E+03	2.32E+04	
1163.756817	1.49E+04			1.53E+03	2.32E+04	
1164.042104	1.49E+04			1.53E+03	2.33E+04	
1164.327378	1.50E+04			1.54E+03	2.33E+04	
1164.612652	1.49E+04			1.54E+03	2.35E+04	
1164.897945	1.49E+04			1.54E+03	2.35E+04	
1165.183235	1.50E+04			1.54E+03	2.34E+04	
1165.468539	1.50E+04			1.54E+03	2.35E+04	
1165.753841	1.49E+04			1.54E+03	2.34E+04	
1166.039149	1.49E+04			1.54E+03	2.34E+04	
1166.324456	1.50E+04			1.54E+03	2.35E+04	
1166.609764	1.50E+04			1.54E+03	2.34E+04	
1166.895078	1.50E+04			1.54E+03	2.33E+04	
1167.180395	1.51E+04			1.54E+03	2.33E+04	
1167.465722	1.51E+04			1.54E+03	2.32E+04	
1167.751048	1.51E+04			1.54E+03	2.30E+04	
1168.036375	1.50E+04			1.54E+03	2.30E+04	
1168.321702	1.50E+04			1.54E+03	2.29E+04	
1168.60704	1.50E+04			1.54E+03	2.27E+04	
1168.89238	1.51E+04			1.54E+03	2.27E+04	
1169.177726	1.51E+04			1.54E+03	2.26E+04	
1169.463076	1.51E+04			1.54E+03	2.26E+04	
1169.748423	1.50E+04			1.54E+03	2.25E+04	
1170.033797	1.50E+04			1.54E+03	2.25E+04	
1170.31916	1.50E+04			1.54E+03	2.24E+04	
1170.604531	1.50E+04			1.54E+03	2.24E+04	
1170.88989	1.50E+04			1.54E+03	2.22E+04	
1171.175255	1.50E+04			1.54E+03	2.22E+04	
1171.460632	1.51E+04			1.54E+03	2.22E+04	
1171.746004	1.50E+04			1.54E+03	2.19E+04	
1172.031381	1.51E+04			1.55E+03	2.18E+04	
1172.316757	1.51E+04			1.55E+03	2.18E+04	
1172.60213	1.52E+04			1.55E+03	2.17E+04	
1172.88751	1.52E+04			1.55E+03	2.16E+04	
1173.172879	1.52E+04			1.55E+03	2.16E+04	
1173.458265	1.51E+04			1.55E+03	2.15E+04	
1173.743656	1.51E+04			1.55E+03	2.13E+04	
1174.029051	1.51E+04			1.55E+03	2.13E+04	
1174.314426	1.52E+04			1.55E+03	2.14E+04	
1174.59981	1.52E+04			1.55E+03	2.14E+04	
1174.885207	1.52E+04			1.55E+03	2.14E+04	
1175.17061	1.53E+04			1.55E+03	2.14E+04	
1175.456002	1.52E+04			1.55E+03	2.13E+04	
1175.741389	1.52E+04			1.55E+03	2.14E+04	
1176.026798	1.51E+04			1.55E+03	2.14E+04	
1176.312193	1.51E+04			1.55E+03	2.13E+04	
1176.597612	1.51E+04			1.55E+03	2.13E+04	
1176.883013	1.50E+04			1.55E+03	2.13E+04	
1177.168413	1.50E+04			1.55E+03	2.14E+04	
1177.453816	1.51E+04			1.55E+03	2.14E+04	
1177.739224	1.52E+04			1.55E+03	2.15E+04	
1178.024636	1.53E+04			1.55E+03	2.17E+04	
1178.310046	1.53E+04			1.55E+03	2.19E+04	
1178.595455	1.53E+04			1.55E+03	2.19E+04	
				1.55E+03	2.19E+04	
				1.55E+03	2.19E+04	
				1.55E+03	2.19E+04	
				1.56E+03	2.20E+04	
				1.56E+03	2.19E+04	
				1.56E+03	2.19E+04	
				1.56E+03	2.19E+04	
				1.56E+03	2.19E+04	
				1.56E+03	2.19E+04	
				1.56E+03	2.20E+04	
				1.56E+03	2.19E+04	
				1.56E+03	2.20E+04	
				1.56E+03	2.21E+04	
				1.56E+03	2.21E+04	
				1.56E+03	2.21E+04	
				1.56E+03	2.22E+04	
				1.56E+03	2.22E+04	
				1.56E+03	2.23E+04	
				1.56E+03	2.24E+04	
				1.56E+03	2.25E+04	
				1.56E+03	2.26E+04	
				1.56E+03	2.25E+04	
				1.56E+03	2.25E+04	
				1.56E+03	2.26E+04	
				1.56E+03	2.26E+04	
				1.56E+03	2.25E+04	
				1.56E+03	2.26E+04	
				1.56E+03	2.27E+04	
				1.56E+03	2.27E+04	
				1.56E+03	2.27E+04	
				1.56E+03	2.28E+04	
				1.57E+03	2.27E+04	
				1.57E+03	2.27E+04	
				1.57E+03	2.29E+04	
				1.57E+03	2.29E+04	
				1.57E+03	2.28E+04	
				1.57E+03	2.29E+04	
				1.57E+03	2.29E+04	
				1.57E+03	2.29E+04	
				1.57E+03	2.30E+04	
				1.57E+03	2.29E+04	
				1.57E+03	2.30E+04	
				1.57E+03	2.30E+04	
				1.57E+03	2.30E+04	
				1.57E+03	2.30E+04	
				1.57E+03	2.30E+04	
				1.57E+03	2.31E+04	
				1.57E+03	2.31E+04	
				1.57E+03	2.32E+04	
				1.57E+03	2.32E+04	
				1.57E+03	2.32E+04	
				1.57E+03	2.31E+04	
				1.57E+03	2.32E+04	
				1.57E+03	2.32E+04	
				1.57E+03	2.32E+04	
				1.57E+03	2.32E+04	
				1.57E+03	2.32E+04	
				1.57E+03	2.33E+04	
				1.58E+03	2.32E+04	
				1.58E+03	2.33E+04	
				1.58E+03	2.34E+04	
				1.58E+03	2.33E+04	
				1.58E+03	2.33E+04	
				1.58E+03	2.33E+04	
				1.58E+03	2.32E+04	
				1.58E+03	2.32E+04	
				1.58E+03	2.31E+04	
				1.58E+03	2.31E+04	
				1.58E+03	2.29E+04	
				1.58E+03	2.29E+04	
				1.58E+03	2.29E+04	
				1.58E+03	2.28E+04	
				1.58E+03	2.28E+04	
				1.58E+03	2.28E+04	
				1.58E+03	2.27E+04	
				1.58E+03	2.26E+04	
				1.58E+03	2.25E+04	
				1.58E+03	2.26E+04	
				1.58E+03	2.25E+04	
				1.58E+03	2.24E+04	
				1.58E+03	2.24E+04	
				1.58E+03	2.24E+04	
				1.58E+03	2.24E+04	
				1.58E+03	2.25E+04	
				1.58E+03	2.25E+04	
				1.59E+03	2.23E+04	
				1.59E+03	2.23E+04	
				1.59E+03	2.22E+04	
				1.59E+03	2.22E+04	
				1.59E+03	2.21E+04	
				1.59E+03	2.21E+04	
				1.59E+03	2.21E+04	
				1.59E+03	2.21E+04	
				1.59E+03	2.22E+04	
				1.59E+03	2.23E+04	
				1.59E+03	2.25E+04	
				1.59E+03	2.25E+04	
				1.59E+03	2.25E+04	
				1.59E+03	2.27E+04	
				1.59E+03	2.27E+04	
				1.59E+03	2.29E+04	
				1.59E+03	2.29E+04	
				1.59E+03	2.30E+04	
				1.59E+03	2.31E+04	
				1.59E+03	2.32E+04	
				1.59E+03	2.32E+04	
				1.59E+03	2.32E+04	
				1.59E+03	2.33E+04	
				1.59E+03	2.33E+04	
				1.59E+03	2.34E+04	
				1.59E+03	2.35E+04	
				1.59E+03	2.33E+04	
				1.60E+03	2.33E+04	
				1.60E+03	2.33E+04	
				1.60E+03	2.33E+04	
				1.60E+03	2.34E+04	
				1.60E+03	2.35E+04	
				1.60E+03	2.36E+04	
				1.60E+03	2.37E+04	
				1.60E+03	2.37E+04	
				1.60E+03	2.37E+04	
				1.60E+03	2.37E+04	
				1.60E+03	2.37E+04	
				1.60E+03	2.37E+04	
