PV	Sw
1.02E+01	0.453369015
1.02E+01	0.453369015
1.03E+01	0.453287445
1.03E+01	0.453287445
1.03E+01	0.453208146
1.03E+01	0.453208146
1.03E+01	0.453208146
1.03E+01	0.453105175
1.03E+01	0.453105175
1.03E+01	0.453037579
1.03E+01	0.453037579
1.03E+01	0.453037579
1.04E+01	0.452959691
1.04E+01	0.452959691
1.04E+01	0.452959691
1.04E+01	0.452909858
1.04E+01	0.452909858
1.04E+01	0.452841522
1.04E+01	0.452841522
1.04E+01	0.452841522
1.04E+01	0.452730113
1.04E+01	0.452730113
1.04E+01	0.452630366
1.05E+01	0.452630366
1.05E+01	0.452630366
1.05E+01	0.452567646
1.05E+01	0.452567646
1.05E+01	0.452478287
1.05E+01	0.452478287
1.05E+01	0.452478287
1.05E+01	0.452408027
1.05E+01	0.452408027
1.05E+01	0.452302518
1.05E+01	0.452302518
1.06E+01	0.452302518
1.06E+01	0.452263627
1.06E+01	0.452263627
1.06E+01	0.452263627
1.06E+01	0.452194509
1.06E+01	0.452194509
1.06E+01	0.452087855
1.06E+01	0.452087855
1.06E+01	0.452087855
1.06E+01	0.451981269
1.07E+01	0.451981269
1.07E+01	0.451904464
1.07E+01	0.451904464
1.07E+01	0.451904464
1.07E+01	0.451815232
1.07E+01	0.451815232
1.07E+01	0.451728261
1.07E+01	0.451728261
1.07E+01	0.451728261
1.07E+01	0.451693346
1.07E+01	0.451693346
1.08E+01	0.451693346
1.08E+01	0.451632611
1.08E+01	0.451632611
1.08E+01	0.451548992
1.08E+01	0.451548992
1.08E+01	0.451548992
1.08E+01	0.451474829
1.08E+01	0.451474829
1.08E+01	0.451407205
1.08E+01	0.451407205
1.09E+01	0.451407205
1.09E+01	0.451331132
1.09E+01	0.451331132
1.09E+01	0.451287711
1.09E+01	0.451287711
1.09E+01	0.451287711
1.09E+01	0.451217263
1.09E+01	0.451217263
1.09E+01	0.451217263
1.09E+01	0.451145338
1.09E+01	0.451145338
1.10E+01	0.451047014
1.10E+01	0.451047014
1.10E+01	0.451047014
1.10E+01	0.450985244
1.10E+01	0.450985244
1.10E+01	0.450932069
1.10E+01	0.450932069
1.10E+01	0.450932069
1.10E+01	0.450858995
1.10E+01	0.450858995
1.11E+01	0.450770794
1.11E+01	0.450770794
1.11E+01	0.450770794
1.11E+01	0.450693513
1.11E+01	0.450693513
1.11E+01	0.450613494
1.11E+01	0.450613494
1.11E+01	0.450613494
1.11E+01	0.450580087
1.11E+01	0.450580087
1.11E+01	0.450580087
1.12E+01	0.450495156
1.12E+01	0.450495156
1.12E+01	0.450430707
1.12E+01	0.450430707
1.12E+01	0.450430707
1.12E+01	0.450348392
1.12E+01	0.450348392
1.12E+01	0.450288039
1.12E+01	0.450288039
1.12E+01	0.450288039
1.13E+01	0.450244894
1.13E+01	0.450244894
1.13E+01	0.450166132
1.13E+01	0.450166132
1.13E+01	0.450166132
1.13E+01	0.450115182
1.13E+01	0.450115182
1.13E+01	0.450115182
1.13E+01	0.450067127
1.13E+01	0.450067127
1.13E+01	0.450009988
1.14E+01	0.450009988
1.14E+01	0.450009988
1.14E+01	0.449954366
1.14E+01	0.449954366
1.14E+01	0.449877355
1.14E+01	0.449877355
1.14E+01	0.449877355
1.14E+01	0.449814069
1.14E+01	0.449814069
1.14E+01	0.449768864
1.14E+01	0.449768864
1.15E+01	0.449768864
1.15E+01	0.449688721
1.15E+01	0.449688721
1.15E+01	0.449610687
1.15E+01	0.449610687
1.15E+01	0.449610687
1.15E+01	0.449542221
1.15E+01	0.449542221
1.15E+01	0.449542221
1.15E+01	0.449486413
1.16E+01	0.449486413
1.16E+01	0.449424083
1.16E+01	0.449424083
1.16E+01	0.449424083
1.16E+01	0.449384149
1.16E+01	0.449384149
1.16E+01	0.449316811
1.16E+01	0.449316811
1.16E+01	0.449316811
1.16E+01	0.449282292
1.16E+01	0.449282292
1.17E+01	0.449222446
1.17E+01	0.449222446
1.17E+01	0.449222446
1.17E+01	0.449160675
1.17E+01	0.449160675
1.17E+01	0.449160675
1.17E+01	0.449108778
1.17E+01	0.449108778
1.17E+01	0.449049683
1.17E+01	0.449049683
1.18E+01	0.449049683
1.18E+01	0.448989007
1.18E+01	0.448989007
1.18E+01	0.448949522
1.18E+01	0.448949522
1.18E+01	0.448949522
1.18E+01	0.448905471
1.18E+01	0.448905471
1.18E+01	0.448818549
1.18E+01	0.448818549
1.18E+01	0.448818549
1.19E+01	0.448769503
1.19E+01	0.448769503
1.19E+01	0.448769503
1.19E+01	0.448693849
1.19E+01	0.448693849
1.19E+01	0.448625997
1.19E+01	0.448625997
1.19E+01	0.448625997
1.19E+01	0.448537511
1.19E+01	0.448537511
1.20E+01	0.448485469
1.20E+01	0.448485469
1.20E+01	0.448485469
1.20E+01	0.44844006
1.20E+01	0.44844006
1.20E+01	0.448354754
1.20E+01	0.448354754
1.20E+01	0.448354754
1.20E+01	0.448315765
1.20E+01	0.448315765
1.20E+01	0.448245904
1.21E+01	0.448245904
1.21E+01	0.448245904
1.21E+01	0.448187577
1.21E+01	0.448187577
1.21E+01	0.448187577
1.21E+01	0.448138153
1.21E+01	0.448138153
1.21E+01	0.448083621
1.21E+01	0.448083621
1.21E+01	0.448083621
1.22E+01	0.448055735
1.22E+01	0.448055735
1.22E+01	0.447998842
1.22E+01	0.447998842
1.22E+01	0.447998842
1.22E+01	0.447942423
1.22E+01	0.447942423
1.22E+01	0.447869085
1.22E+01	0.447869085
1.22E+01	0.447869085
1.22E+01	0.447793963
1.23E+01	0.447793963
1.23E+01	0.447793963
1.23E+01	0.447738978
1.23E+01	0.447738978
1.23E+01	0.447657217
1.23E+01	0.447657217
1.23E+01	0.447657217
1.23E+01	0.447573228
1.23E+01	0.447573228
1.23E+01	0.44753488
1.23E+01	0.44753488
1.24E+01	0.44753488
1.24E+01	0.447478054
1.24E+01	0.447478054
1.24E+01	0.447439389
1.24E+01	0.447439389
1.24E+01	0.447439389
1.24E+01	0.447386677
1.24E+01	0.447386677
1.24E+01	0.447325032
1.24E+01	0.447325032
1.25E+01	0.447325032
1.25E+01	0.447255823
1.25E+01	0.447255823
1.25E+01	0.447255823
1.25E+01	0.447189473
1.25E+01	0.447189473
1.25E+01	0.447120548
1.25E+01	0.447120548
1.25E+01	0.447120548
1.25E+01	0.447072238
1.25E+01	0.447072238
1.26E+01	0.447026884
1.26E+01	0.447026884
1.26E+01	0.447026884
1.26E+01	0.446969445
1.26E+01	0.446969445
1.26E+01	0.446915417
1.26E+01	0.446915417
1.26E+01	0.446915417
1.26E+01	0.446874738
1.26E+01	0.446874738
1.27E+01	0.446874738
1.27E+01	0.44683678
1.27E+01	0.44683678
1.27E+01	0.446790588
1.27E+01	0.446790588
1.27E+01	0.446790588
1.27E+01	0.446723412
1.27E+01	0.446723412
1.27E+01	0.446662921
1.27E+01	0.446662921
1.27E+01	0.446662921
1.28E+01	0.44661441
1.28E+01	0.44661441
1.28E+01	0.446542684
1.28E+01	0.446542684
1.28E+01	0.446542684
1.28E+01	0.44648846
1.28E+01	0.44648846
1.28E+01	0.446431775
1.28E+01	0.446431775
1.28E+01	0.446431775
1.29E+01	0.446363509
1.29E+01	0.446363509
1.29E+01	0.446363509
1.29E+01	0.446318239
1.29E+01	0.446318239
1.29E+01	0.446263527
1.29E+01	0.446263527
1.29E+01	0.446263527
1.29E+01	0.446194094
1.29E+01	0.446194094
1.29E+01	0.446157083
1.30E+01	0.446157083
1.30E+01	0.446157083
1.30E+01	0.446105686
1.30E+01	0.446105686
1.30E+01	0.446035984
1.30E+01	0.446035984
1.30E+01	0.446035984
1.30E+01	0.446000694
1.30E+01	0.446000694
1.30E+01	0.446000694
1.31E+01	0.445942944
1.31E+01	0.445942944
1.31E+01	0.445883193
1.31E+01	0.445883193
1.31E+01	0.445883193
1.31E+01	0.445834465
1.31E+01	0.445834465
1.31E+01	0.445761625
1.31E+01	0.445761625
1.31E+01	0.445761625
1.31E+01	0.445684892
1.32E+01	0.445684892
1.32E+01	0.445645418
1.32E+01	0.445645418
1.32E+01	0.445645418
1.32E+01	0.445565715
1.32E+01	0.445565715
1.32E+01	0.445565715
1.32E+01	0.445522797
1.32E+01	0.445522797
1.32E+01	0.44547877
1.32E+01	0.44547877
1.33E+01	0.44547877
1.33E+01	0.445444049
1.33E+01	0.445444049
1.33E+01	0.445369146
1.33E+01	0.445369146
1.33E+01	0.445369146
1.33E+01	0.4452926
1.33E+01	0.4452926
1.33E+01	0.445266085
1.33E+01	0.445266085
1.34E+01	0.445266085
1.34E+01	0.445195402
1.34E+01	0.445195402
1.34E+01	0.445140509
1.34E+01	0.445140509
1.34E+01	0.445140509
1.34E+01	0.445080048
1.34E+01	0.445080048
1.34E+01	0.445080048
1.34E+01	0.445014807
1.34E+01	0.445014807
1.35E+01	0.444954058
1.35E+01	0.444954058
1.35E+01	0.444954058
1.35E+01	0.444900029
1.35E+01	0.444900029
1.35E+01	0.444870231
1.35E+01	0.444870231
1.35E+01	0.444870231
1.35E+01	0.444831848
1.35E+01	0.444831848
1.36E+01	0.444769607
1.36E+01	0.444769607
1.36E+01	0.444769607
1.36E+01	0.444724669
1.36E+01	0.444724669
1.36E+01	0.444724669
1.36E+01	0.444664475
1.36E+01	0.444664475
1.36E+01	0.444589042
1.36E+01	0.444589042
1.36E+01	0.444589042
1.37E+01	0.444513198
1.37E+01	0.444513198
1.37E+01	0.444446738
1.37E+01	0.444446738
1.37E+01	0.444446738
1.37E+01	0.444426372
1.37E+01	0.444426372
1.37E+01	0.444379194
1.37E+01	0.444379194
1.37E+01	0.444379194
1.38E+01	0.444305672
1.38E+01	0.444305672
1.38E+01	0.444248636
1.38E+01	0.444248636
1.38E+01	0.444248636
1.38E+01	0.444191286
1.38E+01	0.444191286
1.38E+01	0.444191286
1.38E+01	0.444104855
1.38E+01	0.444104855
1.38E+01	0.444070096
1.39E+01	0.444070096
1.39E+01	0.444070096
1.39E+01	0.444019803
1.39E+01	0.444019803
1.39E+01	0.443964864
1.39E+01	0.443964864
1.39E+01	0.443964864
1.39E+01	0.443936459
1.39E+01	0.443936459
1.39E+01	0.443886651
1.40E+01	0.443886651
1.40E+01	0.443886651
1.40E+01	0.443794176
1.40E+01	0.443794176
1.40E+01	0.443794176
1.40E+01	0.443735769
1.40E+01	0.443735769
1.40E+01	0.443670626
1.40E+01	0.443670626
1.40E+01	0.443670626
1.40E+01	0.443641054
1.41E+01	0.443641054
1.41E+01	0.44357606
1.41E+01	0.44357606
1.41E+01	0.44357606
1.41E+01	0.443491729
1.41E+01	0.443491729
1.41E+01	0.443461416
1.41E+01	0.443461416
1.41E+01	0.443461416
1.41E+01	0.443420491
1.41E+01	0.443420491
1.42E+01	0.443420491
1.42E+01	0.443359455
1.42E+01	0.443359455
1.42E+01	0.443309052
1.42E+01	0.443309052
1.42E+01	0.443309052
1.42E+01	0.443247064
1.42E+01	0.443247064
1.42E+01	0.443198794
1.42E+01	0.443198794
1.43E+01	0.443198794
1.43E+01	0.443132764
1.43E+01	0.443132764
1.43E+01	0.4430789
1.43E+01	0.4430789
1.43E+01	0.4430789
1.43E+01	0.44302362
1.43E+01	0.44302362
1.43E+01	0.442977182
1.43E+01	0.442977182
1.43E+01	0.442977182
1.44E+01	0.442920944
1.44E+01	0.442920944
1.44E+01	0.442920944
1.44E+01	0.442874315
1.44E+01	0.442874315
1.44E+01	0.442823843
1.44E+01	0.442823843
1.44E+01	0.442823843
1.44E+01	0.442777903
1.44E+01	0.442777903
1.45E+01	0.442734509
1.45E+01	0.442734509
1.45E+01	0.442734509
1.45E+01	0.44266988
1.45E+01	0.44266988
1.45E+01	0.442603407
1.45E+01	0.442603407
1.45E+01	0.442603407
1.45E+01	0.44256402
1.45E+01	0.44256402
1.45E+01	0.44256402
1.46E+01	0.442517934
1.46E+01	0.442517934
1.46E+01	0.442451743
1.46E+01	0.442451743
1.46E+01	0.442451743
1.46E+01	0.442401513
1.46E+01	0.442401513
1.46E+01	0.442369208
1.46E+01	0.442369208
1.46E+01	0.442369208
1.47E+01	0.442319333
1.47E+01	0.442319333
1.47E+01	0.442237085
1.47E+01	0.442237085
1.47E+01	0.442237085
1.47E+01	0.442195154
1.47E+01	0.442195154
1.47E+01	0.442118784
1.47E+01	0.442118784
1.47E+01	0.442118784
1.47E+01	0.442074142
1.48E+01	0.442074142
1.48E+01	0.442074142
1.48E+01	0.442049139
1.48E+01	0.442049139
1.48E+01	0.441978537
1.48E+01	0.441978537
1.48E+01	0.441978537
1.48E+01	0.441951029
1.48E+01	0.441951029
1.48E+01	0.441908953
1.49E+01	0.441908953
1.49E+01	0.441908953
1.49E+01	0.441865574
1.49E+01	0.441865574
1.49E+01	0.441806439
1.49E+01	0.441806439
1.49E+01	0.441806439
1.49E+01	0.441766262
1.49E+01	0.441766262
1.49E+01	0.441766262
1.49E+01	0.441732333
1.50E+01	0.441732333
1.50E+01	0.441695785
1.50E+01	0.441695785
1.50E+01	0.441695785
1.50E+01	0.441616262
1.50E+01	0.441616262
1.50E+01	0.441563778
1.50E+01	0.441563778
1.50E+01	0.441563778
1.50E+01	0.441498308
1.50E+01	0.441498308
1.51E+01	0.441460611
1.51E+01	0.441460611
1.51E+01	0.441460611
1.51E+01	0.441449359
1.51E+01	0.441449359
1.51E+01	0.441449359
1.51E+01	0.441399551
1.51E+01	0.441399551
1.51E+01	0.441353798
1.51E+01	0.441353798
1.52E+01	0.441353798
1.52E+01	0.441296707
1.52E+01	0.441296707
1.52E+01	0.441252839
1.52E+01	0.441252839
1.52E+01	0.441252839
1.52E+01	0.441213237
1.52E+01	0.441213237
1.52E+01	0.441173644
1.52E+01	0.441173644
1.52E+01	0.441173644
1.53E+01	0.441128719
1.53E+01	0.441128719
1.53E+01	0.441082172
1.53E+01	0.441082172
1.53E+01	0.441082172
1.53E+01	0.441045445
1.53E+01	0.441045445
1.53E+01	0.441045445
1.53E+01	0.440994455
1.53E+01	0.440994455
1.54E+01	0.440934225
1.54E+01	0.440934225
1.54E+01	0.440934225
1.54E+01	0.440877066
1.54E+01	0.440877066
1.54E+01	0.440846046
1.54E+01	0.440846046
1.54E+01	0.440846046
1.54E+01	0.44079958
1.54E+01	0.44079958
1.54E+01	0.440739206
1.55E+01	0.440739206
1.55E+01	0.440739206
1.55E+01	0.440705385
1.55E+01	0.440705385
1.55E+01	0.440705385
1.55E+01	0.440655265
1.55E+01	0.440655265
1.55E+01	0.440614288
1.55E+01	0.440614288
1.55E+01	0.440614288
1.56E+01	0.440545402
1.56E+01	0.440545402
1.56E+01	0.440494789
1.56E+01	0.440494789
1.56E+01	0.440494789
1.56E+01	0.440441695
1.56E+01	0.440441695
1.56E+01	0.44038113
1.56E+01	0.44038113
1.56E+01	0.44038113
1.56E+01	0.440335884
1.57E+01	0.440335884
1.57E+01	0.440311368
1.57E+01	0.440311368
1.57E+01	0.440311368
1.57E+01	0.440271889
1.57E+01	0.440271889
1.57E+01	0.440271889
1.57E+01	0.440221579
1.57E+01	0.440221579
1.57E+01	0.440179305
1.58E+01	0.440179305
1.58E+01	0.440179305
1.58E+01	0.440132599
1.58E+01	0.440132599
1.58E+01	0.440080167
1.58E+01	0.440080167
1.58E+01	0.440080167
1.58E+01	0.440045618
1.58E+01	0.440045618
1.58E+01	0.439996678
1.58E+01	0.439996678
1.59E+01	0.439996678
1.59E+01	0.439955979
1.59E+01	0.439955979
1.59E+01	0.439955979
1.59E+01	0.439927084
1.59E+01	0.439927084
1.59E+01	0.439884887
1.59E+01	0.439884887
1.59E+01	0.439884887
1.59E+01	0.439846487
1.59E+01	0.439846487
1.60E+01	0.439804312
1.60E+01	0.439804312
1.60E+01	0.439804312
1.60E+01	0.439755986
1.60E+01	0.439755986
1.60E+01	0.439691359
1.60E+01	0.439691359
1.60E+01	0.439691359
1.60E+01	0.439641987
1.60E+01	0.439641987
1.61E+01	0.439641987
1.61E+01	0.439606129
1.61E+01	0.439606129
1.61E+01	0.439558511
1.61E+01	0.439558511
1.61E+01	0.439558511
1.61E+01	0.439502166
1.61E+01	0.439502166
1.61E+01	0.439461268
1.61E+01	0.439461268
1.61E+01	0.439461268
1.62E+01	0.439433649
1.62E+01	0.439433649
1.62E+01	0.439371848
1.62E+01	0.439371848
1.62E+01	0.439371848
1.62E+01	0.439292717
1.62E+01	0.439292717
1.62E+01	0.439248532
1.62E+01	0.439248532
1.62E+01	0.439248532
1.63E+01	0.439215025
1.63E+01	0.439215025
1.63E+01	0.439215025
1.63E+01	0.439187987
1.63E+01	0.439187987
1.63E+01	0.439126389
1.63E+01	0.439126389
1.63E+01	0.439126389
1.63E+01	0.439082789
1.63E+01	0.439082789
1.63E+01	0.43905954
1.64E+01	0.43905954
1.64E+01	0.43905954
1.64E+01	0.438999067
1.64E+01	0.438999067
1.64E+01	0.438937434
1.64E+01	0.438937434
1.64E+01	0.438937434
1.64E+01	0.438905174
1.64E+01	0.438905174
1.64E+01	0.438905174
1.65E+01	0.438863032
1.65E+01	0.438863032
1.65E+01	0.438828746
1.65E+01	0.438828746
1.65E+01	0.438828746
1.65E+01	0.438800054
1.65E+01	0.438800054
1.65E+01	0.438754932
1.65E+01	0.438754932
1.65E+01	0.438754932
1.65E+01	0.438701662
1.66E+01	0.438701662
1.66E+01	0.438664726
1.66E+01	0.438664726
1.66E+01	0.438664726
1.66E+01	0.438626941
1.66E+01	0.438626941
1.66E+01	0.438584335
1.66E+01	0.438584335
1.66E+01	0.438584335
1.66E+01	0.438534661
1.67E+01	0.438534661
1.67E+01	0.438534661
1.67E+01	0.438499373
1.67E+01	0.438499373
1.67E+01	0.438479105
1.67E+01	0.438479105
1.67E+01	0.438479105
1.67E+01	0.438423461
1.67E+01	0.438423461
1.67E+01	0.438376945
1.67E+01	0.438376945
1.68E+01	0.438376945
1.68E+01	0.438322193
1.68E+01	0.438322193
1.68E+01	0.438282026
1.68E+01	0.438282026
1.68E+01	0.438282026
1.68E+01	0.438232125
1.68E+01	0.438232125
1.68E+01	0.438232125
1.68E+01	0.438190267
1.68E+01	0.438190267
1.69E+01	0.438144033
1.69E+01	0.438144033
1.69E+01	0.438144033
1.69E+01	0.438097278
1.69E+01	0.438097278
1.69E+01	0.43805952
1.69E+01	0.43805952
1.69E+01	0.43805952
1.69E+01	0.438022305
1.69E+01	0.438022305
1.70E+01	0.4379634
1.70E+01	0.4379634
1.70E+01	0.4379634
1.70E+01	0.43792343
1.70E+01	0.43792343
1.70E+01	0.437886461
1.70E+01	0.437886461
1.70E+01	0.437886461
1.70E+01	0.437837218
1.70E+01	0.437837218
1.70E+01	0.437837218
1.71E+01	0.43779162
1.71E+01	0.43779162
1.71E+01	0.437752013
1.71E+01	0.437752013
1.71E+01	0.437752013
1.71E+01	0.437700357
1.71E+01	0.437700357
1.71E+01	0.437647865
1.71E+01	0.437647865
1.71E+01	0.437647865
1.72E+01	0.437616079
1.72E+01	0.437616079
1.72E+01	0.437554659
1.72E+01	0.437554659
1.72E+01	0.437554659
1.72E+01	0.437501681
1.72E+01	0.437501681
1.72E+01	0.437501681
1.72E+01	0.437455647
1.72E+01	0.437455647
1.72E+01	0.437414952
1.73E+01	0.437414952
1.73E+01	0.437414952
1.73E+01	0.437378634
1.73E+01	0.437378634
1.73E+01	0.437350309
1.73E+01	0.437350309
1.73E+01	0.437350309
1.73E+01	0.437306234
1.73E+01	0.437306234
1.73E+01	0.437270153
1.74E+01	0.437270153
1.74E+01	0.437270153
1.74E+01	0.43721142
1.74E+01	0.43721142
1.74E+01	0.43721142
1.74E+01	0.437180891
1.74E+01	0.437180891
1.74E+01	0.437130484
1.74E+01	0.437130484
1.74E+01	0.437130484
1.74E+01	0.4370819
1.75E+01	0.4370819
1.75E+01	0.437053202
1.75E+01	0.437053202
1.75E+01	0.437053202
1.75E+01	0.437014629
1.75E+01	0.437014629
1.75E+01	0.436988069
1.75E+01	0.436988069
1.75E+01	0.436988069
1.75E+01	0.436963637
1.76E+01	0.436963637
1.76E+01	0.436921263
1.76E+01	0.436921263
1.76E+01	0.436921263
1.76E+01	0.436868178
1.76E+01	0.436868178
1.76E+01	0.436868178
1.76E+01	0.436831984
1.76E+01	0.436831984
1.76E+01	0.43681076
1.76E+01	0.43681076
1.77E+01	0.43681076
1.77E+01	0.436769063
1.77E+01	0.436769063
1.77E+01	0.436724725
1.77E+01	0.436724725
1.77E+01	0.436724725
1.77E+01	0.436681248
1.77E+01	0.436681248
1.77E+01	0.436653259
1.77E+01	0.436653259
1.77E+01	0.436653259
1.78E+01	0.436614783
1.78E+01	0.436614783
1.78E+01	0.436614783
1.78E+01	0.436564237
1.78E+01	0.436564237
1.78E+01	0.436528218
1.78E+01	0.436528218
1.78E+01	0.436528218
1.78E+01	0.436460547
1.78E+01	0.436460547
1.79E+01	0.436426563
1.79E+01	0.436426563
1.79E+01	0.436426563
1.79E+01	0.436395656
1.79E+01	0.436395656
1.79E+01	0.436340207
1.79E+01	0.436340207
1.79E+01	0.436340207
1.79E+01	0.436298845
1.79E+01	0.436298845
1.79E+01	0.436298845
1.80E+01	0.436274836
1.80E+01	0.436274836
1.80E+01	0.436234443
1.80E+01	0.436234443
1.80E+01	0.436234443
1.80E+01	0.436197759
1.80E+01	0.436197759
1.80E+01	0.436172392
1.80E+01	0.436172392
1.80E+01	0.436172392
1.81E+01	0.43612727
1.81E+01	0.43612727
1.81E+01	0.436081105
1.81E+01	0.436081105
1.81E+01	0.436081105
1.81E+01	0.436049525
1.81E+01	0.436049525
1.81E+01	0.436008978
1.81E+01	0.436008978
1.81E+01	0.436008978
1.81E+01	0.435967808
1.82E+01	0.435967808
1.82E+01	0.435967808
1.82E+01	0.435907022
1.82E+01	0.435907022
1.82E+01	0.43587495
1.82E+01	0.43587495
1.82E+01	0.43587495
1.82E+01	0.435821898
1.82E+01	0.435821898
1.82E+01	0.435772131
1.83E+01	0.435772131
1.83E+01	0.435772131
1.83E+01	0.435737241
1.83E+01	0.435737241
1.83E+01	0.435703622
1.83E+01	0.435703622
1.83E+01	0.435703622
1.83E+01	0.435674963
1.83E+01	0.435674963
1.83E+01	0.435674963
1.83E+01	0.435636723
1.84E+01	0.435636723
1.84E+01	0.43558691
1.84E+01	0.43558691
1.84E+01	0.43558691
1.84E+01	0.435568484
1.84E+01	0.435568484
1.84E+01	0.435509009
1.84E+01	0.435509009
1.84E+01	0.435509009
1.84E+01	0.43548533
1.85E+01	0.43548533
1.85E+01	0.435446084
1.85E+01	0.435446084
1.85E+01	0.435446084
1.85E+01	0.435422836
1.85E+01	0.435422836
1.85E+01	0.435389074
1.85E+01	0.435389074
1.85E+01	0.435389074
1.85E+01	0.435348169
1.85E+01	0.435348169
1.86E+01	0.435348169
1.86E+01	0.435307381
1.86E+01	0.435307381
1.86E+01	0.435274694
1.86E+01	0.435274694
1.86E+01	0.435274694
1.86E+01	0.435233084
1.86E+01	0.435233084
1.86E+01	0.435193901
1.86E+01	0.435193901
1.86E+01	0.435193901
1.87E+01	0.435146746
1.87E+01	0.435146746
1.87E+01	0.43510475
1.87E+01	0.43510475
1.87E+01	0.43510475
1.87E+01	0.435051955
1.87E+01	0.435051955
1.87E+01	0.435051955
1.87E+01	0.435008725
1.87E+01	0.435008725
1.88E+01	0.434968863
1.88E+01	0.434968863
1.88E+01	0.434968863
1.88E+01	0.434900072
1.88E+01	0.434900072
1.88E+01	0.434870824
1.88E+01	0.434870824
1.88E+01	0.434870824
1.88E+01	0.434813078
1.88E+01	0.434813078
1.88E+01	0.434774103
1.89E+01	0.434774103
1.89E+01	0.434774103
1.89E+01	0.434729796
1.89E+01	0.434729796
1.89E+01	0.434661738
1.89E+01	0.434661738
1.89E+01	0.434661738
1.89E+01	0.434618719
1.89E+01	0.434618719
1.89E+01	0.434618719
1.90E+01	0.434613695
1.90E+01	0.434613695
1.90E+01	0.434572154
1.90E+01	0.434572154
1.90E+01	0.434572154
1.90E+01	0.434540038
1.90E+01	0.434540038
1.90E+01	0.434489523
1.90E+01	0.434489523
1.90E+01	0.434489523
1.90E+01	0.434428675
1.91E+01	0.434428675
1.91E+01	0.434395125
1.91E+01	0.434395125
1.91E+01	0.434395125
1.91E+01	0.43435876
1.91E+01	0.43435876
1.91E+01	0.43435876
1.91E+01	0.434308826
1.91E+01	0.434308826
1.91E+01	0.43424763
1.92E+01	0.43424763
1.92E+01	0.43424763
1.92E+01	0.434203575
1.92E+01	0.434203575
1.92E+01	0.43416809
1.92E+01	0.43416809
1.92E+01	0.43416809
1.92E+01	0.43411446
1.92E+01	0.43411446
1.92E+01	0.434078056
1.92E+01	0.434078056
1.93E+01	0.434078056
1.93E+01	0.434058449
1.93E+01	0.434058449
1.93E+01	0.434058449
1.93E+01	0.43401476
1.93E+01	0.43401476
1.93E+01	0.433977129
1.93E+01	0.433977129
1.93E+01	0.433977129
1.93E+01	0.433937526
1.94E+01	0.433937526
1.94E+01	0.433896162
1.94E+01	0.433896162
1.94E+01	0.433896162
1.94E+01	0.43383471
1.94E+01	0.43383471
1.94E+01	0.433811385
1.94E+01	0.433811385
1.94E+01	0.433811385
1.94E+01	0.43376485
1.94E+01	0.43376485
1.95E+01	0.43371427
1.95E+01	0.43371427
1.95E+01	0.43371427
1.95E+01	0.433675774
1.95E+01	0.433675774
1.95E+01	0.433675774
